PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000132185.12_chr1.wgt.RDat	FCRLA	1	161706971	161714352	0.2056	rs4656994	-6.14	rs11746	 0.092436	 -5.74	 2.56134	56	19	enet	0.14	9.1e-13	-1.2644	0.20608
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000134255.9_chr1.wgt.RDat	CEPT1	1	111140225	111185102	0.1330	rs4839127	 2.74	rs17027145	 0.012087	 -3.73	-0.74349	70	 1	top1	0.012	0.024	 0.7435	0.45718
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171502.10_chr1.wgt.RDat	COL24A1	1	85729232	86156943	0.1002	NA	   NA	NA	       NA	    NA	      NA	34	 0	enet	0.06	2.6e-06	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000049239.7_chr1.wgt.RDat	H6PD	1	9234774	9271337	0.2511	rs2268169	 2.87	rs2268175	 0.198090	 -8.32	 0.73020	86	 1	top1	0.2	3.3e-18	-0.7302	0.46527
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000189339.7_chr1.wgt.RDat	SLC35E2B	1	1661477	1692728	0.2185	rs3107157	-2.95	rs6699975	 0.102010	  6.03	-1.09139	36	 4	lasso	0.12	2e-11	-0.9468	0.34373
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000215910.3_chr1.wgt.RDat	C1orf167	1	11761786	11785289	0.1846	rs878778	-3.89	rs1994798	 0.042095	  4.74	 0.18008	81	 4	lasso	0.07	4.6e-07	-1.5758	0.11507
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000143578.11_chr1.wgt.RDat	CREB3L4	1	153968236	153973716	0.1158	rs11265608	-1.93	rs1139620	 0.010512	  2.86	-0.33489	32	21	enet	0.056	5.8e-06	 0.2975	0.76609
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000116711.7_chr1.wgt.RDat	PLA2G4A	1	186828952	186988981	0.0553	rs11584662	-3.21	rs10489401	 0.007298	 -3.76	 2.06425	44	 3	lasso	0.0094	0.04	-2.9003	0.00373
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186205.8_chr1.wgt.RDat	MARC1	1	220786758	220814393	0.1781	rs7539344	 2.09	rs12028745	 0.012611	  4.57	 0.55579	50	29	enet	0.089	1.1e-08	 0.0202	0.98386
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000049247.8_chr1.wgt.RDat	UTS2	1	7846691	7853512	0.2356	rs7542367	-3.41	rs161803	 0.169375	  7.68	-1.10604	61	 1	top1	0.17	1.4e-15	-1.1060	0.26871
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000120332.10_chr1.wgt.RDat	TNN	1	175067857	175148066	0.0852	rs4650716	-2.48	rs6425326	-0.000211	 -2.97	-0.46037	36	16	enet	0.019	0.0066	-0.5704	0.56840
