PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139410.10_chr12.wgt.RDat	SDSL	12	113422236	113438276	0.1438	rs1732771	 2.31	rs12820985	 6.11e-02	 5.13	 0.1004	 72	 1	top1	0.061	2.2e-06	 0.1004	0.92003
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111666.5_chr12.wgt.RDat	CHPT1	12	101696946	101744140	0.2804	rs12581964	 2.65	rs2695284	 2.48e-01	-9.45	 0.6952	 56	 1	top1	0.25	4.7e-23	-0.6952	0.48691
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000089250.13_chr12.wgt.RDat	NOS1	12	117208141	117452170	0.1148	rs11068753	 2.32	rs3741480	-1.16e-03	 3.76	 1.3459	 99	 1	top1	-0.0012	0.44	 1.3459	0.17832
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000166896.3_chr12.wgt.RDat	XRCC6BP1	12	57941540	57957269	0.2070	rs11172304	-1.95	rs12824706	 1.30e-01	-6.95	-0.2193	 28	19	enet	0.17	1.1e-15	-0.0218	0.98260
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111328.2_chr12.wgt.RDat	CDK2AP1	12	123260980	123272334	0.1444	rs28655516	 3.25	rs4930718	 1.15e-01	-6.42	 0.6750	 23	 4	lasso	0.12	3.5e-11	-0.4742	0.63536
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111057.6_chr12.wgt.RDat	KRT18	12	52948870	52952901	0.0887	rs1907670	-3.05	rs644524	 2.50e-03	-2.63	 1.5625	 68	 1	top1	0.0025	0.17	-1.5625	0.11818
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000184752.8_chr12.wgt.RDat	NDUFA12	12	94897054	95003770	0.1449	rs17023960	-2.92	rs7135351	 8.39e-02	 5.51	-1.0918	 84	 8	enet	0.12	1.7e-11	 1.1800	0.23798
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139044.6_chr12.wgt.RDat	B4GALNT3	12	460363	563509	0.6554	rs2245918	-3.59	rs756502	 3.40e-01	10.86	 0.8538	 72	 5	lasso	0.6	2.1e-69	 0.5247	0.59976
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000257218.1_chr12.wgt.RDat	GATC	12	120446437	120455030	0.0935	rs11065243	 2.31	rs2076022	 1.15e-02	 3.64	 0.3072	 38	 9	enet	0.055	7.1e-06	-0.7798	0.43554
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000255733.1_chr12.wgt.RDat	IFNG-AS1	12	67989444	68234686	0.2425	rs7313354	 2.38	rs7975682	 1.33e-01	 6.85	 0.0073	 87	21	enet	0.21	8.3e-20	 0.1708	0.86437
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111261.8_chr12.wgt.RDat	MANSC1	12	12329263	12350541	0.1121	rs11054489	-2.42	rs12426754	 5.53e-03	 3.37	-0.4455	 86	 1	top1	0.0055	0.09	-0.4455	0.65594
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111215.5_chr12.wgt.RDat	PRR4	12	10824959	11121180	0.1518	NA	   NA	NA	       NA	   NA	     NA	 50	 0	enet	0.14	5.5e-13	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182870.8_chr12.wgt.RDat	GALNT9	12	132196378	132329203	0.0887	rs11246906	 2.93	rs2141776	-8.21e-04	 6.00	 0.7335	 51	 1	lasso	0.072	3e-07	 0.7335	0.46322
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000120860.6_chr12.wgt.RDat	CCDC53	12	102012926	102062149	0.1066	rs12581964	 2.65	rs5742629	 7.41e-02	-5.27	-0.3675	 45	 1	top1	0.074	1.9e-07	 0.3675	0.71328
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000076067.6_chr12.wgt.RDat	RBMS2	12	56521928	56590961	0.2642	rs705708	-2.99	rs7299115	 2.53e-01	-9.34	 1.5687	 44	 1	top1	0.25	1.4e-23	-1.5687	0.11671
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000168778.7_chr12.wgt.RDat	TCTN2	12	123671112	123707073	0.0965	rs7972811	 2.80	rs35477377	 2.60e-03	 2.69	-1.2869	 31	 1	top1	0.0026	0.17	-1.2869	0.19812
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000185163.5_chr12.wgt.RDat	DDX51	12	132136593	132144335	0.1278	rs11246906	 2.93	rs10902498	 1.91e-02	-4.27	-1.7558	 43	18	enet	0.033	0.00046	-1.1068	0.26840
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000010278.6_chr12.wgt.RDat	CD9	12	6199714	6238259	0.1357	rs4149577	 3.76	rs10774418	 1.61e-02	 3.57	 0.1708	 86	29	enet	0.029	0.00093	 0.1539	0.87769
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000180481.6_chr12.wgt.RDat	GLIPR1L2	12	75391069	75432688	0.0872	rs1275642	 3.09	rs10879903	 8.67e-02	-5.55	 1.6841	 42	 2	lasso	0.093	5.5e-09	-1.5965	0.11039
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000158023.5_chr12.wgt.RDat	WDR66	12	121923621	122003927	0.0746	rs889970	-3.24	rs10840641	 4.17e-02	-4.52	 0.8568	 34	 9	enet	0.045	4.3e-05	-1.1662	0.24354
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111602.7_chr12.wgt.RDat	TIMELESS	12	56417118	56449403	0.0763	rs705708	-2.99	rs2291738	 8.48e-02	 5.54	-0.5064	 42	 1	top1	0.085	2.5e-08	-0.5064	0.61258
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000066084.7_chr12.wgt.RDat	DIP2B	12	50505106	50748667	0.1625	rs4768934	-2.84	rs4307773	 6.18e-02	 4.87	 0.7016	 18	10	enet	0.092	6.5e-09	 2.7955	0.00518
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197728.5_chr12.wgt.RDat	RPS26	12	56041852	56044332	0.5953	rs705708	-2.99	rs705708	 1.45e-01	 8.23	-2.9899	 44	22	enet	0.54	4.5e-60	-0.8530	0.39366
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000245614.2_chr12.wgt.RDat	DDX11-AS1	12	31020762	31073847	0.3900	rs10771824	 1.98	rs12303225	 2.53e-01	-9.45	-0.0405	 65	12	enet	0.32	3.4e-30	 0.3235	0.74630
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000064115.6_chr12.wgt.RDat	TM7SF3	12	26973194	27014434	0.1149	rs1488056	 1.85	rs16931479	 1.32e-02	 4.50	 1.1365	 42	13	enet	0.049	2e-05	 1.8011	0.07169
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000134551.7_chr12.wgt.RDat	PRH2	12	10929235	10932341	0.0774	rs753202	-2.10	rs7132674	 6.00e-02	 4.81	 1.3205	 38	 1	top1	0.06	2.7e-06	 1.3205	0.18667
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139344.3_chr12.wgt.RDat	AMDHD1	12	95943292	95968592	0.1482	rs7307248	 3.18	rs4762254	 1.14e-01	 6.43	-0.3078	 91	 3	lasso	0.13	6.6e-12	-0.0409	0.96736
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000176422.9_chr12.wgt.RDat	SPRYD4	12	56468516	56468676	0.2398	rs705708	-2.99	rs10783793	 1.60e-01	 7.54	 0.0744	 44	12	enet	0.18	4.8e-17	-1.2827	0.19960
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111254.2_chr12.wgt.RDat	AKAP3	12	4615507	4649047	0.2017	rs1479478	-2.49	rs979877	 1.90e-01	-8.20	 1.5277	104	 1	top1	0.19	1.7e-17	-1.5277	0.12660
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139190.11_chr12.wgt.RDat	VAMP1	12	6465202	6470987	0.1001	rs4149577	 3.74	rs12964	 3.73e-02	-4.62	-1.0933	 71	11	enet	0.081	5e-08	 0.5557	0.57841
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000166888.4_chr12.wgt.RDat	STAT6	12	57096849	57132139	0.0991	NA	   NA	NA	       NA	   NA	     NA	  0	 0	enet	0.027	0.0013	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000255374.1_chr12.wgt.RDat	TAS2R43	12	11091286	11092313	0.0734	rs753202	-2.10	rs1376250	 7.76e-02	-5.40	-0.8294	 43	 1	top1	0.078	9.8e-08	 0.8294	0.40690
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000167272.6_chr12.wgt.RDat	POP5	12	120578763	120581398	0.1736	rs2708081	-2.49	rs2292681	 1.75e-01	 7.87	-0.9789	 45	 1	top1	0.18	3.7e-16	-0.9789	0.32762
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000152944.4_chr12.wgt.RDat	MED21	12	27022545	27066343	0.1468	NA	   NA	NA	       NA	   NA	     NA	 41	 0	lasso	0.12	3.2e-11	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000090376.4_chr12.wgt.RDat	IRAK3	12	66188878	66254622	0.1537	rs7316113	-3.50	rs1168765	 5.56e-02	-5.67	-1.3462	 58	 3	lasso	0.09	9.4e-09	 2.3042	0.02121
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174236.2_chr12.wgt.RDat	REP15	12	27696494	27697633	0.3819	rs11049328	-2.23	rs12578522	 3.60e-01	11.14	 0.0494	 57	 1	top1	0.36	4.7e-35	 0.0494	0.96059
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000133704.4_chr12.wgt.RDat	IPO8	12	30628987	30695986	0.1130	rs7297135	 2.23	rs11834524	 4.46e-02	 4.17	 1.1059	 68	20	enet	0.063	1.4e-06	 1.1525	0.24911
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000013503.4_chr12.wgt.RDat	POLR3B	12	106357657	106510198	0.1056	rs7303737	-3.00	rs7969743	 7.67e-02	-5.41	-0.4350	 61	 1	top1	0.077	1.2e-07	 0.4350	0.66356
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139631.12_chr12.wgt.RDat	CSAD	12	53157662	53181351	0.0806	rs1907670	-3.05	rs2070875	-6.01e-05	 2.70	-0.5521	 49	12	enet	0.0022	0.19	-0.0671	0.94653
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111321.5_chr12.wgt.RDat	LTBR	12	6384032	6391563	0.1993	rs4149577	 3.99	rs11064157	 1.75e-01	 8.02	-1.4119	 83	 1	top1	0.18	3.8e-16	-1.4119	0.15797
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000151229.7_chr12.wgt.RDat	SLC2A13	12	39755020	40106089	0.0882	rs17491536	 1.89	rs900253	 5.80e-02	 4.77	-1.0305	 37	 1	top1	0.058	3.9e-06	-1.0305	0.30276
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000134548.5_chr12.wgt.RDat	SPX	12	21526306	21535111	0.1353	rs3764043	 1.95	rs3816655	 1.14e-01	 6.42	 1.0870	 43	 1	top1	0.11	8.2e-11	 1.0870	0.27703
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139192.7_chr12.wgt.RDat	TAPBPL	12	6452041	6461390	0.2471	rs4149577	 3.75	rs12964	 1.82e-01	 7.98	-1.0933	 77	 1	top1	0.18	8.6e-17	-1.0933	0.27426
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000178878.7_chr12.wgt.RDat	APOLD1	12	12725916	12812440	0.1815	rs6488581	-2.87	rs10845623	 8.27e-02	 5.52	 0.5637	 81	 1	top1	0.083	3.7e-08	 0.5637	0.57292
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174527.4_chr12.wgt.RDat	MYO1H	12	109347902	109455523	0.1323	rs11067915	-2.31	rs2284691	 9.70e-02	 5.90	-0.7171	 46	 1	top1	0.097	2.4e-09	-0.7171	0.47333
