PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000119723.10_chr14.wgt.RDat	COQ6	14	73950502	73961903	0.1094	rs4646861	 2.49	rs35458893	 0.004285	 2.81	 1.456180	 38	 1	top1	0.0043	0.12	 1.456180	0.1453
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000140009.14_chr14.wgt.RDat	ESR2	14	64084231	64338112	0.0877	rs10136955	 3.65	rs1950902	-0.002317	-3.11	 2.089721	 36	11	enet	0.033	0.00042	-2.252739	0.0243
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000126790.7_chr14.wgt.RDat	L3HYPDH	14	59460362	59484430	0.1266	rs17095952	 1.99	rs1253177	 0.019536	-4.78	 0.606199	 34	 5	enet	0.054	8.8e-06	 0.295002	0.7680
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000100473.10_chr14.wgt.RDat	COCH	14	30874542	30890618	0.0929	rs229261	-2.84	rs11627115	-0.002865	 2.86	 1.036229	 52	23	enet	-0.0028	0.85	 1.542015	0.1231
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000100592.10_chr14.wgt.RDat	DAAM1	14	59188679	59371405	0.1142	rs17095952	 1.99	rs1957409	 0.091225	 5.79	 0.457256	 59	 1	top1	0.091	7.2e-09	 0.457256	0.6475
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000119632.3_chr14.wgt.RDat	IFI27L2	14	94127780	94130253	0.1146	NA	   NA	NA	       NA	   NA	       NA	111	 0	top1	0.047	3.4e-05	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000155465.13_chr14.wgt.RDat	SLC7A7	14	22773221	22829820	0.2046	rs3751474	-2.39	rs8019656	 0.082725	-6.04	-1.055592	104	19	enet	0.11	1.1e-10	 0.840525	0.4006
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000140092.10_chr14.wgt.RDat	FBLN5	14	91869411	91947987	0.1587	rs12435024	 1.95	rs2284339	 0.112678	-6.43	-0.870411	 54	 4	lasso	0.11	9e-11	 0.362743	0.7168
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165410.10_chr14.wgt.RDat	CFL2	14	34710386	34714823	0.0797	rs4494460	-2.33	rs10132688	 0.014936	 3.50	-0.249438	 46	16	enet	0.022	0.0036	-1.250153	0.2112
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165929.8_chr14.wgt.RDat	TC2N	14	91785161	91867536	0.0790	rs2430339	 1.92	rs12891090	 0.007773	 3.71	-0.938017	 54	 3	lasso	0.0092	0.042	-0.288370	0.7731
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000119673.10_chr14.wgt.RDat	ACOT2	14	73567619	73575653	0.0609	rs177392	 2.51	rs7155613	 0.076845	 5.29	 0.701243	 32	 1	top1	0.077	1.1e-07	 0.701243	0.4832
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139899.6_chr14.wgt.RDat	CBLN3	14	24426531	24428405	0.2808	rs971495	 2.08	rs10145542	 0.158000	-7.44	-0.909705	 68	 3	lasso	0.21	2.2e-19	 1.250287	0.2112
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000100744.10_chr14.wgt.RDat	GSKIP	14	96378937	96387288	0.3577	rs11624492	-3.46	rs11624919	 0.217844	 8.78	-1.625806	 89	 1	top1	0.22	4e-20	-1.625806	0.1040
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165948.6_chr14.wgt.RDat	IFI27L1	14	94081281	94103846	0.2924	rs17129238	 2.68	rs2295217	 0.228429	 8.92	-1.302777	106	 1	top1	0.23	3.9e-21	-1.302777	0.1927
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000187630.9_chr14.wgt.RDat	DHRS4L2	14	23969938	24006408	0.1236	rs10135026	 2.69	rs3742491	 0.060636	 4.91	-0.706438	 83	 1	top1	0.061	2.4e-06	-0.706438	0.4799
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000198805.6_chr14.wgt.RDat	PNP	14	20468953	20474575	0.3668	rs12891553	-2.58	rs1760927	 0.084052	-6.47	-0.273972	143	 6	lasso	0.25	2.8e-23	 0.668931	0.5035
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000176903.3_chr14.wgt.RDat	PNMA1	14	73711790	73714425	0.0617	NA	   NA	NA	       NA	   NA	       NA	 37	 0	enet	-0.0023	0.65	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000184227.3_chr14.wgt.RDat	ACOT1	14	73537113	73543794	0.0745	rs177392	 2.51	rs7155613	 0.084915	 5.55	 0.701243	 36	 1	top1	0.085	2.4e-08	 0.701243	0.4832
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165555.5_chr14.wgt.RDat	NOXRED1	14	77394020	77423517	0.0887	rs11844594	 2.47	rs11844594	 0.050285	-4.64	 2.470686	 64	 1	top1	0.05	1.7e-05	-2.470686	0.0135
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000133985.2_chr14.wgt.RDat	TTC9	14	70641786	70675360	0.0858	rs17093693	 2.00	rs1205236	 0.036619	 3.76	-1.617904	 57	 1	top1	0.037	0.00022	-1.617904	0.1057
