PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000233695.1_chr13.wgt.RDat	GAS6-AS1	13	113815629	113839348	0.2530	rs4150729	 1.45	rs7399637	 0.23834	 9.11	-0.35484	 40	 1	top1	0.24	4.2e-22	-0.3548	0.7227
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000123179.8_chr13.wgt.RDat	EBPL	13	49660722	49691475	0.3626	rs9568221	 3.08	rs7982132	 0.22564	-8.89	 1.61369	 37	 8	enet	0.27	9.3e-25	-1.7439	0.0812
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000179630.5_chr13.wgt.RDat	LACC1	13	43879832	43893932	0.1519	rs17635053	-2.29	rs12869355	 0.14672	 7.21	-0.19488	 57	 1	top1	0.15	1.3e-13	-0.1949	0.8455
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000237636.2_chr13.wgt.RDat	ANKRD26P3	13	19290592	19344825	0.1628	rs4770392	 1.97	rs4771118	 0.07085	 5.09	-0.30513	 32	 3	lasso	0.12	3e-11	-0.5356	0.5922
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000183087.9_chr13.wgt.RDat	GAS6	13	113820550	113864073	0.0752	rs4150729	 1.45	rs7490083	 0.04520	 4.11	 0.98423	 38	 1	top1	0.045	4.4e-05	 0.9842	0.3250
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000120659.10_chr13.wgt.RDat	TNFSF11	13	42562735	42608013	0.0734	rs2147354	 2.56	rs9594738	 0.07704	-5.31	 1.09632	 57	 1	top1	0.077	1.1e-07	-1.0963	0.2729
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186184.11_chr13.wgt.RDat	POLR1D	13	27620765	27667411	0.1356	NA	   NA	NA	      NA	   NA	      NA	 70	 0	enet	0.0084	0.049	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000120675.4_chr13.wgt.RDat	DNAJC15	13	43023202	43108909	0.4783	NA	   NA	NA	      NA	   NA	      NA	 65	 0	enet	0.38	1.1e-37	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000102572.9_chr13.wgt.RDat	STK24	13	98450200	98577940	0.0756	NA	   NA	NA	      NA	   NA	      NA	101	 0	enet	0.02	0.0053	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000133116.6_chr13.wgt.RDat	KL	13	33016068	33066145	0.0839	rs7983466	 2.31	rs657049	 0.05715	 4.63	-0.41209	 55	 1	top1	0.057	4.6e-06	-0.4121	0.6803
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000180138.6_chr13.wgt.RDat	CSNK1A1L	13	37103260	37105666	0.0927	rs7323378	-1.88	rs11620374	 0.01255	-4.28	 0.97883	 63	 2	lasso	0.024	0.0024	-1.2277	0.2196
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000233672.1_chr13.wgt.RDat	RNASEH2B-AS1	13	50876685	50910712	0.1381	rs3790033	-3.01	rs2706230	 0.01551	-3.70	 0.89009	 79	 1	top1	0.016	0.012	-0.8901	0.3734
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000123191.9_chr13.wgt.RDat	ATP7B	13	51932672	52011494	0.0997	NA	   NA	NA	      NA	   NA	      NA	 37	 0	top1	0.0084	0.05	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000132952.7_chr13.wgt.RDat	USPL1	13	30617692	30659549	0.1091	rs9550565	 2.41	rs9508846	 0.01529	 3.50	 0.85546	114	 1	top1	0.015	0.013	 0.8555	0.3923
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139835.8_chr13.wgt.RDat	GRTP1	13	113324189	113364131	0.1189	rs2993289	 1.70	rs4907623	 0.05760	-4.75	 0.23824	 56	 1	top1	0.058	4.3e-06	-0.2382	0.8117
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000205861.7_chr13.wgt.RDat	C1QTNF9B-AS1	13	23888888	23897263	0.0968	rs12872637	 2.66	rs1326130	 0.11287	-6.29	 1.78618	108	 1	top1	0.11	1.1e-10	-1.7862	0.0741
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000184226.10_chr13.wgt.RDat	PCDH9	13	66302834	67230336	0.0604	NA	   NA	NA	      NA	   NA	      NA	 45	 0	top1	0.0032	0.15	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000136169.11_chr13.wgt.RDat	SETDB2	13	49444292	49495002	0.0895	NA	   NA	NA	      NA	   NA	      NA	 33	 0	top1	0.034	0.00034	     NA	    NA
