PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000069020.12_chr5.wgt.RDat	MAST4	5	66596347	67169595	0.0814	rs42325	-3.164	rs7700366	-0.002115	 4.07	 0.38733	 71	 4	lasso	-0.0013	0.46	 0.3420	0.732388
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000245060.2_chr5.wgt.RDat	LINC00847	5	180830956	180835726	0.1446	rs2546425	-2.141	rs34362037	 0.052626	 4.68	-1.51359	 70	 1	top1	0.053	1.1e-05	-1.5136	0.130131
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186952.10_chr5.wgt.RDat	TMEM232	5	110289232	110738956	0.0769	rs2431650	 2.437	rs244412	 0.051436	 5.01	-1.05760	 32	 1	top1	0.051	1.4e-05	-1.0576	0.290237
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000237190.3_chr5.wgt.RDat	CDKN2AIPNL	5	134402086	134411898	0.0627	NA	    NA	NA	       NA	   NA	      NA	 39	 0	enet	0.045	4.4e-05	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000153395.5_chr5.wgt.RDat	LPCAT1	5	1456479	1523977	0.1145	rs13162116	-2.706	rs36986	 0.086149	-5.60	 1.11135	 93	 1	top1	0.086	1.9e-08	-1.1114	0.266418
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000169230.5_chr5.wgt.RDat	PRELID1	5	177303773	177304850	0.1303	rs335452	-2.034	rs6885410	 0.097563	-5.88	-0.04806	 42	 3	enet	0.1	7.7e-10	 0.1559	0.876124
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000196743.4_chr5.wgt.RDat	GM2A	5	151212149	151270440	0.2053	rs6868496	-2.730	rs1004736	 0.168081	 7.81	 1.17458	 88	 1	top1	0.17	1.6e-15	 1.1746	0.240162
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182578.8_chr5.wgt.RDat	CSF1R	5	150053290	150113372	0.1508	rs891950	-2.969	rs2237087	 0.030385	 4.92	 0.62404	 83	 6	lasso	0.051	1.5e-05	 0.7754	0.438122
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000113734.13_chr5.wgt.RDat	BNIP1	5	173144441	173164387	0.1566	rs2127105	 3.559	rs17662639	 0.097680	-5.98	 0.18516	 93	 1	top1	0.098	2.1e-09	-0.1852	0.853103
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000164307.7_chr5.wgt.RDat	ERAP1	5	96780422	96808100	0.4755	rs155041	-2.009	rs25862	 0.258662	-9.52	 0.51307	 67	37	enet	0.46	3.6e-48	-0.0684	0.945480
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000112977.11_chr5.wgt.RDat	DAP	5	10679229	10761272	0.3228	NA	    NA	NA	       NA	   NA	      NA	 89	 0	lasso	0.3	2.2e-28	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000173221.9_chr5.wgt.RDat	GLRX	5	95751318	95823005	0.1244	rs13188464	 2.531	rs9314160	 0.092811	 5.74	-1.46594	 47	15	enet	0.096	3.1e-09	-0.3969	0.691456
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000170231.11_chr5.wgt.RDat	FABP6	5	160187366	160238735	0.0896	rs4455597	-2.641	rs2910177	 0.004916	-3.71	-0.53673	 70	13	enet	0.028	0.0012	 0.4738	0.635647
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000083720.7_chr5.wgt.RDat	OXCT1	5	41730064	41870519	0.0892	rs6881226	-2.434	rs9292827	 0.033207	-3.57	 1.95771	 21	 1	top1	0.033	0.00042	-1.9577	0.050264
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000112992.10_chr5.wgt.RDat	NNT	5	43602691	43707405	0.1958	rs514567	 0.948	rs6872959	 0.091594	 5.85	-0.09233	 18	 8	enet	0.17	1.3e-15	-0.2023	0.839696
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000038382.12_chr5.wgt.RDat	TRIO	5	14143701	14532126	0.1803	rs769717	-2.132	rs557292	 0.027442	 4.04	 0.27427	 57	27	enet	0.095	3.5e-09	-2.1843	0.028937
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000011083.4_chr5.wgt.RDat	SLC6A7	5	150189956	150217698	0.1164	NA	    NA	NA	       NA	   NA	      NA	 77	 0	top1	0.084	2.9e-08	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000112902.7_chr5.wgt.RDat	SEMA5A	5	9035025	9546075	0.1138	rs6873909	 3.063	rs17323208	 0.069691	 5.24	-0.66916	109	 1	top1	0.07	4.4e-07	-0.6692	0.503391
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000169131.6_chr5.wgt.RDat	ZNF354A	5	178711591	178730702	0.1556	rs2973808	 2.908	rs11747390	 0.091920	 5.70	-0.55697	 85	 3	lasso	0.097	2.5e-09	-0.6721	0.501494
