PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000227039.1_chr21.wgt.RDat	ITGB2-AS1	21	44921050	44927667	0.178	rs690344	-2.20	rs8134646	 0.07782	 5.36	 0.8992	 77	 1	top1	0.078	9.4e-08	 0.8992	0.369
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000223799.1_chr21.wgt.RDat	IL10RB-AS1	21	33263872	33266260	0.230	rs2073362	 2.67	rs2284550	 0.16022	-7.46	-0.5128	 72	15	enet	0.21	3.9e-19	 0.0702	0.944
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000160285.9_chr21.wgt.RDat	LSS	21	46188140	46228824	0.125	rs11908960	 3.39	rs2839168	 0.01854	 3.54	-0.6187	 64	 1	top1	0.019	0.0067	-0.6187	0.536
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000160213.5_chr21.wgt.RDat	CSTB	21	43772511	43776445	0.241	NA	   NA	NA	      NA	   NA	     NA	 68	 0	enet	0.13	1.5e-12	     NA	   NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000154721.9_chr21.wgt.RDat	JAM2	21	25639271	25714573	0.090	rs718560	-3.02	rs7278807	 0.02490	-3.11	-0.0463	 33	 1	top1	0.025	0.002	 0.0463	0.963
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000183570.9_chr21.wgt.RDat	PCBP3	21	45643693	45942454	0.061	NA	   NA	NA	      NA	   NA	     NA	 69	 0	top1	0.049	2.2e-05	     NA	   NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000160207.4_chr21.wgt.RDat	HSF2BP	21	43529191	43659493	0.129	NA	   NA	NA	      NA	   NA	     NA	 63	 0	enet	0.067	7.3e-07	     NA	   NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000160188.5_chr21.wgt.RDat	RSPH1	21	42472485	42493079	0.379	rs11910495	 2.40	rs17115062	 0.03539	 5.81	 0.3306	116	21	enet	0.16	1.5e-14	 1.3013	0.193
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182362.9_chr21.wgt.RDat	YBEY	21	46286336	46297751	0.232	rs11908960	 3.39	rs2839160	 0.02237	 4.34	-0.4089	 62	32	enet	0.094	4e-09	 0.8528	0.394
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000159082.12_chr21.wgt.RDat	SYNJ1	21	32628758	32728048	0.088	rs2040106	-2.88	rs12482256	 0.00217	 2.63	 1.1882	 65	 1	top1	0.0022	0.19	 1.1882	0.235
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000154719.9_chr21.wgt.RDat	MRPL39	21	25585655	25607517	0.113	rs718560	-3.27	rs2829875	 0.02920	-4.06	 0.0441	 31	 1	top1	0.029	0.00088	-0.0441	0.965
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000237232.2_chr21.wgt.RDat	ZNF295-AS1	21	42022022	42024951	0.171	rs2839431	-2.67	rs8132555	-0.00137	 3.25	-1.2531	151	25	enet	0.059	3.6e-06	 0.1936	0.847
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000159228.8_chr21.wgt.RDat	CBR1	21	36069940	36073166	0.157	rs12483148	 1.51	rs2835269	 0.04589	-4.84	 0.2703	 48	 8	enet	0.058	4.2e-06	-0.0293	0.977
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000188992.6_chr21.wgt.RDat	LIPI	21	14108812	14210845	0.172	rs2822784	 2.88	rs2822383	 0.01361	-3.82	-0.3060	 70	 3	lasso	0.029	0.001	-0.8948	0.371
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000160284.10_chr21.wgt.RDat	SPATC1L	21	46161147	46184476	0.302	rs11908960	 3.39	rs2839160	 0.17691	 7.89	-0.4722	 63	38	enet	0.18	4.9e-17	-0.6904	0.490
