PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171103.6_chr2.wgt.RDat	TRMT61B	2	28851071	28870301	0.1985	rs1534480	 3.65	rs6744612	 1.77e-01	  7.84	-2.41386	 71	 2	lasso	0.19	1.6e-17	-2.35356	0.01859
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000172985.8_chr2.wgt.RDat	SH3RF3	2	109129347	109504630	0.0774	rs383993	 2.15	rs17035249	 5.12e-02	 -4.35	-0.47457	 34	 1	top1	0.051	1.4e-05	 0.47457	0.63510
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000068784.8_chr2.wgt.RDat	SRBD1	2	45388679	45612165	0.1389	rs11684301	 2.49	rs4525744	 8.45e-02	 -5.66	 0.00778	110	 4	enet	0.094	4e-09	-0.18284	0.85492
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000071909.12_chr2.wgt.RDat	MYO3B	2	170178144	170655171	0.1048	rs6730123	 2.43	rs13007861	 1.03e-01	  6.18	 0.53247	 75	 3	lasso	0.11	2.8e-10	 0.72979	0.46552
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000125538.7_chr2.wgt.RDat	IL1B	2	112829750	112836903	0.0811	rs12470990	 2.86	rs13026263	 6.22e-03	  3.54	-0.90808	 45	 1	top1	0.0062	0.078	-0.90808	0.36384
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000162929.9_chr2.wgt.RDat	KIAA1841	2	61065870	61162320	0.1697	rs6722430	-2.83	rs17482440	 6.14e-02	  5.76	 1.40840	 29	18	enet	0.092	5.9e-09	 1.03039	0.30283
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000144488.10_chr2.wgt.RDat	ESPNL	2	238100156	238133287	0.0753	rs6724129	 3.20	rs3739055	 5.18e-02	  4.54	-1.55639	 54	 1	top1	0.052	1.3e-05	-1.55639	0.11962
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000125618.12_chr2.wgt.RDat	PAX8	2	113215996	113278950	0.1629	rs12470990	 2.86	rs6734610	 6.90e-02	  5.05	-0.84658	 48	27	enet	0.071	3.3e-07	 0.21355	0.83089
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000233806.2_chr2.wgt.RDat	LINC01237	2	241881362	242078722	0.1357	rs13001905	 1.82	rs12987376	 1.05e-02	 -3.63	 0.80015	 26	11	enet	0.085	2.5e-08	-0.49804	0.61846
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000135972.4_chr2.wgt.RDat	MRPS9	2	105037982	105099960	0.1269	rs2576776	 2.37	rs6543302	-2.74e-03	  3.41	-0.77074	 74	25	enet	8e-04	0.26	 0.56175	0.57429
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000068724.10_chr2.wgt.RDat	TTC7A	2	46916156	47076137	0.1229	NA	   NA	NA	       NA	    NA	      NA	 73	 0	top1	0.031	0.00069	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181798.2_chr2.wgt.RDat	LINC00471	2	231508425	231514339	0.2341	NA	   NA	NA	       NA	    NA	      NA	 50	 0	top1	0.16	2.1e-14	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115590.9_chr2.wgt.RDat	IL1R2	2	101991843	102028544	0.0834	rs4851536	 3.06	rs2072474	 4.66e-03	  3.69	-0.08322	 46	 1	top1	0.0047	0.11	-0.08322	0.93368
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115267.4_chr2.wgt.RDat	IFIH1	2	162267078	162318703	0.1084	rs16846179	-2.31	rs35424779	 1.74e-02	  4.13	 1.57776	 39	 5	lasso	0.019	0.0067	 1.39965	0.16162
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000170745.7_chr2.wgt.RDat	KCNS3	2	17877846	18361616	0.0885	rs2710684	-2.05	rs6712976	-2.87e-03	  3.02	 0.02009	 56	 3	lasso	-0.0022	0.62	-0.38129	0.70299
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115827.8_chr2.wgt.RDat	DCAF17	2	171435082	171485052	0.0795	NA	   NA	NA	       NA	    NA	      NA	 25	 0	top1	-0.0021	0.58	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000236397.2_chr2.wgt.RDat	DDX11L2	2	113600361	113601567	0.3458	rs12470990	 2.86	rs11123205	 1.80e-01	 -7.96	-0.73617	 47	31	enet	0.25	2.5e-23	 0.39573	0.69231
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000163219.6_chr2.wgt.RDat	ARHGAP25	2	68679600	68826833	0.1700	rs10191936	 2.30	rs2311413	 5.36e-02	  4.77	 0.01409	 65	 1	top1	0.054	9e-06	 0.01409	0.98876
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197557.4_chr2.wgt.RDat	TTC30A	2	177612991	177618966	0.0721	NA	   NA	NA	       NA	    NA	      NA	 23	 0	top1	0.04	0.00013	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115902.5_chr2.wgt.RDat	SLC1A4	2	64988476	65023865	0.1522	rs929698	-3.20	rs6754629	 6.74e-02	 -5.95	-2.82484	 53	 9	enet	0.12	3.8e-11	 3.28307	0.00103
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186825.3_chr2.wgt.RDat	C2orf27B	2	131794960	131801661	0.1966	rs4850213	 2.44	rs4091445	 1.05e-01	  6.17	 0.29322	 21	15	enet	0.11	9.6e-11	 0.69872	0.48473
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197927.7_chr2.wgt.RDat	C2orf27A	2	131722374	131767400	0.3091	rs4850213	 2.44	rs4091445	 4.06e-02	  5.73	 0.29322	 20	15	enet	0.24	3.8e-22	 0.49061	0.62370
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000118004.12_chr2.wgt.RDat	COLEC11	2	3594835	3644458	0.1091	rs11684944	-2.65	rs2071639	 1.92e-02	  4.18	-0.86129	 70	 4	lasso	0.045	4.6e-05	-0.35410	0.72326
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115306.10_chr2.wgt.RDat	SPTBN1	2	54456284	54669675	0.1087	rs2033413	 2.94	rs6545432	 5.05e-02	  4.32	-1.32766	 31	11	enet	0.055	7e-06	-0.00874	0.99303
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000132329.6_chr2.wgt.RDat	RAMP1	2	237858892	237912114	0.1113	NA	   NA	NA	       NA	    NA	      NA	 59	 0	enet	0.1	1.3e-09	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000168385.12_chr2.wgt.RDat	SEPT2	2	241315860	241354027	0.0863	NA	   NA	NA	       NA	    NA	      NA	  0	 0	enet	-0.0022	0.62	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000143919.9_chr2.wgt.RDat	CAMKMT	2	44361949	44772592	0.0723	rs12995156	 1.86	rs6544718	-2.41e-03	 -2.87	-0.33239	 48	16	enet	0.0045	0.11	 0.50750	0.61180
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000136689.14_chr2.wgt.RDat	IL1RN	2	113107213	113134016	0.0960	rs12470990	 2.86	rs315919	-2.77e-03	  2.72	-0.30533	 48	25	enet	0.0082	0.051	-0.66060	0.50887
