PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174721.9_chr10.wgt.RDat	FGFBP3	10	91906588	91909483	0.1003	NA	   NA	NA	       NA	    NA	      NA	 27	 0	enet	0.069	5.3e-07	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000067082.9_chr10.wgt.RDat	KLF6	10	3775995	3785281	0.1021	rs750400	-2.47	rs750400	-1.17e-03	  4.52	-2.46542	 87	11	enet	0.022	0.0035	-2.51809	0.01180
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107890.12_chr10.wgt.RDat	ANKRD26	10	26991913	27100492	0.0705	rs2797928	 3.30	rs17748862	 2.74e-03	  3.45	-1.46092	 40	 5	enet	0.0095	0.04	-3.08043	0.00207
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165646.7_chr10.wgt.RDat	SLC18A2	10	117241092	117279430	0.3280	rs3125617	-2.67	rs10377	 3.50e-01	-10.98	 1.98490	 83	 1	top1	0.35	7e-34	-1.98490	0.04716
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181192.7_chr10.wgt.RDat	DHTKD1	10	12068971	12123225	0.1807	rs3750692	 2.42	rs11257555	 6.85e-02	  5.15	-0.98597	 80	31	enet	0.092	6.2e-09	-0.70695	0.47960
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122378.9_chr10.wgt.RDat	FAM213A	10	80407828	80432997	0.1208	rs11201292	 2.33	rs11817253	-2.28e-03	 -4.60	 1.03416	 68	12	enet	0.012	0.026	-0.54167	0.58804
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107902.9_chr10.wgt.RDat	LHPP	10	124461833	124614141	0.1162	rs12264955	 2.41	rs11245061	 4.49e-02	  4.70	-2.14299	 74	 1	top1	0.045	4.6e-05	-2.14299	0.03211
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000214435.3_chr10.wgt.RDat	AS3MT	10	102869515	102869593	0.0618	rs17115061	 2.06	rs7089422	 6.66e-03	  2.54	 1.52552	 35	 1	top1	0.0067	0.071	 1.52552	0.12713
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107959.9_chr10.wgt.RDat	PITRM1	10	3137727	3172811	0.1237	rs2454838	-2.51	rs7078068	 1.32e-02	 -4.07	-1.32671	103	16	enet	0.06	2.9e-06	 0.57144	0.56770
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000198105.7_chr10.wgt.RDat	ZNF248	10	37802822	37858106	0.0575	NA	   NA	NA	       NA	    NA	      NA	 21	 0	lasso	0.022	0.0037	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107521.13_chr10.wgt.RDat	HPS1	10	98416197	98446927	0.1100	rs2439823	-2.90	rs2147896	 2.37e-02	  4.03	-0.54163	 48	14	enet	0.048	2.5e-05	 0.36279	0.71676
