PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174721.9_chr10.wgt.RDat	FGFBP3	10	91906588	91909483	0.1003	rs3904193	-3.14	rs11186734	 3.64e-02	  4.32	 2.23542	 27	 7	enet	0.069	5.3e-07	 0.7337	0.46315
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000067082.9_chr10.wgt.RDat	KLF6	10	3775995	3785281	0.1021	rs943026	-3.00	rs750400	-1.17e-03	  4.52	-0.63519	 87	11	enet	0.022	0.0035	 0.8143	0.41546
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107890.12_chr10.wgt.RDat	ANKRD26	10	26991913	27100492	0.0705	rs11015718	 2.89	rs17748862	 2.74e-03	  3.45	 0.06739	 40	 5	enet	0.0095	0.04	 1.1940	0.23246
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165646.7_chr10.wgt.RDat	SLC18A2	10	117241092	117279430	0.3280	rs181585	-3.18	rs10377	 3.50e-01	-10.98	-1.60298	 83	 1	top1	0.35	7e-34	 1.6030	0.10894
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181192.7_chr10.wgt.RDat	DHTKD1	10	12068971	12123225	0.1807	rs4747947	 2.79	rs11257555	 6.85e-02	  5.15	-0.46780	 80	31	enet	0.092	6.2e-09	 0.8144	0.41539
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122378.9_chr10.wgt.RDat	FAM213A	10	80407828	80432997	0.1208	rs882682	 2.76	rs11817253	-2.28e-03	 -4.60	 0.12265	 68	12	enet	0.012	0.026	-0.0688	0.94511
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107902.9_chr10.wgt.RDat	LHPP	10	124461833	124614141	0.1162	rs9422262	-2.85	rs11245061	 4.49e-02	  4.70	-0.30813	 74	 1	top1	0.045	4.6e-05	-0.3081	0.75798
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000214435.3_chr10.wgt.RDat	AS3MT	10	102869515	102869593	0.0618	rs17114540	-3.68	rs7089422	 6.66e-03	  2.54	 0.47994	 35	 1	top1	0.0067	0.071	 0.4799	0.63127
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107959.9_chr10.wgt.RDat	PITRM1	10	3137727	3172811	0.1237	rs2306304	-2.97	rs7078068	 1.32e-02	 -4.07	-1.40891	103	16	enet	0.06	2.9e-06	 0.5907	0.55471
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000198105.7_chr10.wgt.RDat	ZNF248	10	37802822	37858106	0.0575	rs7101183	-2.56	rs7086522	 6.04e-03	  2.99	 0.94570	 21	 4	lasso	0.022	0.0037	 0.1375	0.89066
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107521.13_chr10.wgt.RDat	HPS1	10	98416197	98446927	0.1100	rs542386	-2.45	rs2147896	 2.37e-02	  4.03	 1.01005	 48	14	enet	0.048	2.5e-05	 0.0448	0.96424
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122863.5_chr10.wgt.RDat	CHST3	10	71964364	72013564	0.1720	rs17726002	-2.36	rs1245514	 7.13e-02	 -5.09	-1.01371	 76	12	enet	0.1	5.2e-10	 1.9091	0.05625
