PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000125388.14_chr4.wgt.RDat	GRK4	4	2963607	3040747	0.0659	NA	   NA	NA	      NA	   NA	     NA	 42	 0	lasso	0.023	0.003	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000159733.9_chr4.wgt.RDat	ZFYVE28	4	2269581	2418663	0.0949	rs86459	-2.77	rs1209520	 0.03061	 4.23	-1.6098	 50	18	enet	0.043	6.2e-05	-0.6566	0.51144
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000145365.8_chr4.wgt.RDat	TIFA	4	112274541	112281773	0.1569	rs17606550	 1.73	rs4833401	 0.12886	 6.75	-0.5634	 37	 4	enet	0.14	3.5e-13	-0.9403	0.34707
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174137.8_chr4.wgt.RDat	FAM53A	4	1617914	1684302	0.4110	rs1867925	-2.37	rs2854918	 0.16039	 7.47	-0.7192	 44	 4	lasso	0.25	1.9e-23	-0.3726	0.70947
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000038002.4_chr4.wgt.RDat	AGA	4	177430769	177442503	0.2945	rs17064802	 3.96	rs2271101	 0.22941	-8.94	-0.1166	 76	 1	top1	0.23	3.1e-21	 0.1166	0.90722
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000249700.1_chr4.wgt.RDat	SRD5A3-AS1	4	55363970	55395847	0.1350	rs2726737	 2.68	rs17776421	 0.02063	-4.40	 1.8532	 59	25	enet	0.05	1.9e-05	-0.5021	0.61559
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000013288.4_chr4.wgt.RDat	MAN2B2	4	6575174	6623362	0.1141	rs4234723	-2.73	rs6815746	 0.12280	-6.71	-0.0953	111	 1	top1	0.12	1.5e-11	 0.0953	0.92409
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197712.6_chr4.wgt.RDat	FAM114A1	4	38867676	38945739	0.0792	NA	   NA	NA	      NA	   NA	     NA	 48	 0	top1	0.005	0.1	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000163138.13_chr4.wgt.RDat	PACRGL	4	20696281	20752907	0.0848	rs11729648	 2.15	rs4697184	-0.00292	-3.39	-0.7716	 75	 2	lasso	-0.0027	0.77	 1.1000	0.27135
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000236296.2_chr4.wgt.RDat	GUSBP5	4	143559471	143649305	0.3464	rs4588411	 3.39	rs17017927	 0.08376	 5.64	 1.1481	 19	 4	lasso	0.18	5.3e-17	-0.4604	0.64526
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000164111.9_chr4.wgt.RDat	ANXA5	4	121667954	121697113	0.1939	rs17435444	 3.00	rs10019865	 0.11274	 6.49	-0.6076	 55	13	enet	0.19	1.3e-17	-0.1177	0.90632
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000071127.11_chr4.wgt.RDat	WDR1	4	10074338	10116949	0.0848	rs11939512	 1.83	rs727995	 0.00255	 2.93	 0.9302	 36	 5	enet	0.017	0.0096	 0.7967	0.42564
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000151729.5_chr4.wgt.RDat	SLC25A4	4	185143240	185150382	0.1468	rs13130524	-2.44	rs1107715	-0.00120	-3.05	-0.3594	 90	 1	top1	-0.0012	0.44	 0.3594	0.71929
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000056050.6_chr4.wgt.RDat	C4orf27	4	169729464	169757953	0.1086	NA	   NA	NA	      NA	   NA	     NA	 31	 0	top1	0.059	3e-06	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000127415.8_chr4.wgt.RDat	IDUA	4	986996	1004528	0.0774	rs9328758	 2.40	rs4690222	-0.00294	-2.83	 0.9023	 47	 7	enet	-0.0022	0.62	-0.9121	0.36172
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000145214.9_chr4.wgt.RDat	DGKQ	4	958886	986895	0.2927	NA	   NA	NA	      NA	   NA	     NA	 47	 0	top1	0.23	9.5e-22	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000178343.4_chr4.wgt.RDat	SHISA3	4	42397838	42402487	0.0809	rs6447159	 1.84	rs3103200	 0.06545	 5.40	 0.1061	 44	10	enet	0.074	1.9e-07	 0.0686	0.94527
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000109519.7_chr4.wgt.RDat	GRPEL1	4	7058905	7068197	0.1723	rs9998248	-2.40	rs4689583	 0.01969	 4.92	 0.1199	139	15	enet	0.053	1.1e-05	-0.2347	0.81442
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000091490.6_chr4.wgt.RDat	SEL1L3	4	25747432	25863760	0.1602	rs11724348	 2.44	rs878552	 0.09071	-5.89	 0.4624	 86	11	enet	0.13	2e-12	 0.1769	0.85959
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000118785.8_chr4.wgt.RDat	SPP1	4	87975666	87983410	0.1030	rs12641788	 3.13	rs2853744	 0.01413	 4.43	-1.4495	 60	 4	enet	0.014	0.015	 0.3463	0.72909
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000005059.11_chr4.wgt.RDat	CCDC109B	4	109560204	109685367	0.1091	rs2298982	 2.79	rs1425353	 0.01107	 3.01	-0.2816	 42	 1	top1	0.011	0.029	-0.2816	0.77828
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000138823.7_chr4.wgt.RDat	MTTP	4	99564080	99623999	0.0816	rs7663410	-3.13	rs716556	-0.00292	 3.23	 0.1828	 49	 6	enet	-0.0022	0.63	 0.0984	0.92162
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000109265.7_chr4.wgt.RDat	KIAA1211	4	56170194	56328625	0.0872	rs4305581	-2.37	rs2951806	 0.00434	-3.66	 0.3069	 75	 8	enet	0.024	0.0025	-0.3518	0.72500
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000109445.6_chr4.wgt.RDat	ZNF330	4	141220886	141234697	0.0844	rs893037	 2.15	rs10519565	 0.01065	-4.00	 0.7823	 48	 9	enet	0.024	0.0022	 0.4850	0.62767
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000196810.3_chr4.wgt.RDat	CTBP1-AS2	4	1249299	1288291	0.1017	rs9328758	 2.40	rs13149575	 0.05664	 4.68	 0.6531	 52	14	enet	0.07	4.1e-07	 0.5013	0.61616
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000145358.2_chr4.wgt.RDat	DDIT4L	4	100185869	100190782	0.1397	rs2116992	 2.54	rs6849832	 0.04002	 4.40	-0.5918	 48	15	enet	0.12	1.4e-11	 0.4017	0.68791
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000138735.11_chr4.wgt.RDat	PDE5A	4	119494394	119628991	0.0869	rs10518332	-1.84	rs4643791	-0.00282	-3.08	-1.2794	 36	13	enet	-0.0023	0.63	 2.4956	0.01258
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000087008.10_chr4.wgt.RDat	ACOX3	4	8366281	8440723	0.1624	rs17794885	 3.06	rs899491	 0.03243	 4.47	 0.1640	 95	16	enet	0.074	1.9e-07	-1.2116	0.22568
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000155275.14_chr4.wgt.RDat	TRMT44	4	8438868	8493531	0.1172	rs17794885	 3.06	rs13127781	 0.02681	-4.25	-0.3620	 94	16	enet	0.069	5.3e-07	-1.1178	0.26366
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000127418.9_chr4.wgt.RDat	FGFRL1	4	1009935	1026897	0.1827	rs9328758	 2.40	rs1051613	 0.05753	-4.91	 1.0206	 48	18	enet	0.092	5.7e-09	 0.4824	0.62951
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171476.16_chr4.wgt.RDat	HOPX	4	56647988	56681899	0.1621	rs6849557	 2.60	rs4406078	 0.14252	-7.20	-0.8841	 86	 1	top1	0.14	3e-13	 0.8841	0.37663
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000145476.10_chr4.wgt.RDat	CYP4V2	4	186191519	186213456	0.2981	rs2375889	-2.56	rs13105400	 0.01906	 4.95	-0.9444	104	45	enet	0.16	3.4e-15	-0.4195	0.67484
