PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171103.6_chr2.wgt.RDat	TRMT61B	2	28851071	28870301	0.1985	NA	   NA	NA	       NA	    NA	     NA	 71	 0	lasso	0.19	1.6e-17	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000172985.8_chr2.wgt.RDat	SH3RF3	2	109129347	109504630	0.0774	rs11680041	-1.87	rs17035249	 5.12e-02	 -4.35	-1.1296	 34	 1	top1	0.051	1.4e-05	 1.1296	0.258631
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000068784.8_chr2.wgt.RDat	SRBD1	2	45388679	45612165	0.1389	rs11896942	 2.88	rs4525744	 8.45e-02	 -5.66	 0.5106	110	 4	enet	0.094	4e-09	 0.0176	0.985921
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000071909.12_chr2.wgt.RDat	MYO3B	2	170178144	170655171	0.1048	rs6725973	-2.83	rs13007861	 1.03e-01	  6.18	 0.9653	 75	 3	lasso	0.11	2.8e-10	 0.7977	0.425043
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000125538.7_chr2.wgt.RDat	IL1B	2	112829750	112836903	0.0811	rs12614131	-2.81	rs13026263	 6.22e-03	  3.54	 0.0734	 45	 1	top1	0.0062	0.078	 0.0734	0.941461
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000162929.9_chr2.wgt.RDat	KIAA1841	2	61065870	61162320	0.1697	NA	   NA	NA	       NA	    NA	     NA	 29	 0	enet	0.092	5.9e-09	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000144488.10_chr2.wgt.RDat	ESPNL	2	238100156	238133287	0.0753	rs12615188	 1.91	rs3739055	 5.18e-02	  4.54	 0.0702	 54	 1	top1	0.052	1.3e-05	 0.0702	0.944003
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000125618.12_chr2.wgt.RDat	PAX8	2	113215996	113278950	0.1629	rs4849274	 2.74	rs6734610	 6.90e-02	  5.05	-0.0170	 48	27	enet	0.071	3.3e-07	 1.0662	0.286315
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000233806.2_chr2.wgt.RDat	LINC01237	2	241881362	242078722	0.1357	rs4973657	-2.30	rs12987376	 1.05e-02	 -3.63	-0.4651	 26	11	enet	0.085	2.5e-08	 0.7445	0.456569
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000135972.4_chr2.wgt.RDat	MRPS9	2	105037982	105099960	0.1269	rs1866556	 2.36	rs6543302	-2.74e-03	  3.41	 0.5706	 74	25	enet	8e-04	0.26	 0.9143	0.360534
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000068724.10_chr2.wgt.RDat	TTC7A	2	46916156	47076137	0.1229	NA	   NA	NA	       NA	    NA	     NA	 73	 0	top1	0.031	0.00069	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181798.2_chr2.wgt.RDat	LINC00471	2	231508425	231514339	0.2341	NA	   NA	NA	       NA	    NA	     NA	 50	 0	top1	0.16	2.1e-14	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115590.9_chr2.wgt.RDat	IL1R2	2	101991843	102028544	0.0834	rs12468123	-2.22	rs2072474	 4.66e-03	  3.69	 0.8212	 46	 1	top1	0.0047	0.11	 0.8212	0.411504
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115267.4_chr2.wgt.RDat	IFIH1	2	162267078	162318703	0.1084	rs16846291	 2.24	rs35424779	 1.74e-02	  4.13	-0.5806	 39	 5	lasso	0.019	0.0067	-0.4617	0.644261
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000170745.7_chr2.wgt.RDat	KCNS3	2	17877846	18361616	0.0885	rs6712976	 2.10	rs6712976	-2.87e-03	  3.02	 2.1012	 56	 3	lasso	-0.0022	0.62	 0.9691	0.332472
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115827.8_chr2.wgt.RDat	DCAF17	2	171435082	171485052	0.0795	NA	   NA	NA	       NA	    NA	     NA	 25	 0	top1	-0.0021	0.58	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000236397.2_chr2.wgt.RDat	DDX11L2	2	113600361	113601567	0.3458	rs2595146	-3.50	rs11123205	 1.80e-01	 -7.96	 0.5674	 47	31	enet	0.25	2.5e-23	-1.2818	0.199918
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000163219.6_chr2.wgt.RDat	ARHGAP25	2	68679600	68826833	0.1700	rs6723425	 2.11	rs2311413	 5.36e-02	  4.77	 1.1295	 65	 1	top1	0.054	9e-06	 1.1295	0.258699
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197557.4_chr2.wgt.RDat	TTC30A	2	177612991	177618966	0.0721	NA	   NA	NA	       NA	    NA	     NA	 23	 0	top1	0.04	0.00013	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115902.5_chr2.wgt.RDat	SLC1A4	2	64988476	65023865	0.1522	rs17700924	 1.71	rs6754629	 6.74e-02	 -5.95	 0.7207	 53	 9	enet	0.12	3.8e-11	-0.4301	0.667136
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186825.3_chr2.wgt.RDat	C2orf27B	2	131794960	131801661	0.1966	NA	   NA	NA	       NA	    NA	     NA	 21	 0	enet	0.11	9.6e-11	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197927.7_chr2.wgt.RDat	C2orf27A	2	131722374	131767400	0.3091	NA	   NA	NA	       NA	    NA	     NA	 20	 0	enet	0.24	3.8e-22	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000118004.12_chr2.wgt.RDat	COLEC11	2	3594835	3644458	0.1091	rs11886534	-2.52	rs2071639	 1.92e-02	  4.18	 1.2601	 70	 4	lasso	0.045	4.6e-05	 1.3036	0.192361
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000115306.10_chr2.wgt.RDat	SPTBN1	2	54456284	54669675	0.1087	rs6705079	 2.21	rs6545432	 5.05e-02	  4.32	-0.0191	 31	11	enet	0.055	7e-06	-0.1293	0.897091
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000132329.6_chr2.wgt.RDat	RAMP1	2	237858892	237912114	0.1113	NA	   NA	NA	       NA	    NA	     NA	 59	 0	enet	0.1	1.3e-09	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000168385.12_chr2.wgt.RDat	SEPT2	2	241315860	241354027	0.0863	NA	   NA	NA	       NA	    NA	     NA	  0	 0	enet	-0.0022	0.62	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000143919.9_chr2.wgt.RDat	CAMKMT	2	44361949	44772592	0.0723	NA	   NA	NA	       NA	    NA	     NA	 48	 0	enet	0.0045	0.11	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000136689.14_chr2.wgt.RDat	IL1RN	2	113107213	113134016	0.0960	NA	   NA	NA	       NA	    NA	     NA	 48	 0	enet	0.0082	0.051	     NA	      NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182551.7_chr2.wgt.RDat	ADI1	2	3500584	3519736	0.0978	rs2034730	 2.23	rs6422709	 6.46e-02	  5.01	-0.4618	 81	 1	top1	0.065	1.1e-06	-0.4618	0.644203
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000151353.10_chr2.wgt.RDat	TMEM18	2	667334	677439	0.0839	rs4998208	 2.55	rs1320334	 1.91e-02	 -4.04	 1.0433	 43	 4	lasso	0.025	0.0018	-0.8060	0.420242
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000077044.5_chr2.wgt.RDat	DGKD	2	233354506	233472104	0.0893	rs17864673	-2.27	rs2242102	 6.71e-02	  4.97	-0.0227	 81	 1	top1	0.067	7.1e-07	-0.0227	0.981892
