PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137767.9_chr15.wgt.RDat	SQRDL	15	45631147	45691294	0.1162	NA	   NA	NA	     NA	   NA	     NA	39	 0	top1	0.059	3.5e-06	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000229474.2_chr15.wgt.RDat	PATL2	15	44665731	44711316	0.0731	NA	   NA	NA	     NA	   NA	     NA	 0	 0	enet	0.0033	0.15	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137841.7_chr15.wgt.RDat	PLCB2	15	40284255	40307922	0.1310	NA	   NA	NA	     NA	   NA	     NA	51	 0	lasso	0.096	2.7e-09	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000140391.9_chr15.wgt.RDat	TSPAN3	15	77052384	77083984	0.0700	rs2682920	-1.88	rs17394448	0.01749	 2.77	 0.2565	12	 1	top1	0.017	0.0082	 0.2565	0.7976
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171763.13_chr15.wgt.RDat	SPATA5L1	15	45402330	45421419	0.0689	rs607541	 1.76	rs950027	0.02267	 3.30	 0.6741	39	 1	top1	0.023	0.003	 0.6741	0.5003
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000258484.2_chr15.wgt.RDat	SPESP1	15	68818220	68946811	0.0682	rs2958405	 1.62	rs12440300	0.05920	 5.35	 0.7993	47	 1	top1	0.059	3.2e-06	 0.7993	0.4241
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137817.11_chr15.wgt.RDat	PARP6	15	72241180	72272999	0.0424	NA	   NA	NA	     NA	   NA	     NA	24	 0	top1	0.039	0.00015	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000138621.7_chr15.wgt.RDat	PPCDC	15	75023554	75117462	0.0762	rs16966785	-1.75	rs8042558	0.04329	 4.30	-0.6523	22	 1	top1	0.043	6.3e-05	-0.6523	0.5142
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000140545.10_chr15.wgt.RDat	MFGE8	15	88898684	88913411	0.1133	NA	   NA	NA	     NA	   NA	     NA	70	 0	enet	-0.0029	0.89	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000166938.8_chr15.wgt.RDat	DIS3L	15	66293216	66333898	0.0848	rs8036078	-3.32	rs4776774	0.00446	 3.68	-0.8441	60	 1	top1	0.0045	0.11	-0.8441	0.3986
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000159556.5_chr15.wgt.RDat	ISL2	15	76336723	76342476	0.0722	rs16967831	 2.42	rs157763	0.00211	-2.90	-0.6442	25	10	enet	0.017	0.0084	 1.3422	0.1795
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000172345.8_chr15.wgt.RDat	STARD5	15	81318408	81324183	0.1258	NA	   NA	NA	     NA	   NA	     NA	56	 0	top1	0.052	1.1e-05	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182397.9_chr15.wgt.RDat	DNM1P46	15	99798122	99806927	0.1490	rs2581332	 2.58	rs2958988	0.02538	-4.94	 0.1226	70	 9	enet	0.079	8.1e-08	 1.5974	0.1102
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000197535.9_chr15.wgt.RDat	MYO5A	15	52307282	52529050	0.0846	NA	   NA	NA	     NA	   NA	     NA	51	 0	top1	0.051	1.6e-05	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000140526.12_chr15.wgt.RDat	ABHD2	15	89087458	89202360	0.1178	NA	   NA	NA	     NA	   NA	     NA	77	 0	top1	0.01	0.033	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000169330.4_chr15.wgt.RDat	KIAA1024	15	79432515	79472290	0.0843	rs16970638	-2.32	rs4779073	0.00709	 3.47	 1.2473	76	 4	lasso	0.017	0.0095	 1.2898	0.1971
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181026.12_chr15.wgt.RDat	AEN	15	88621295	88632282	0.1104	NA	   NA	NA	     NA	   NA	     NA	79	 0	lasso	0.045	4.4e-05	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182511.7_chr15.wgt.RDat	FES	15	90883694	90895776	0.1674	NA	   NA	NA	     NA	   NA	     NA	67	 0	enet	0.11	3.8e-10	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000103657.8_chr15.wgt.RDat	HERC1	15	63608617	63833942	0.1148	rs7182950	-1.66	rs4776449	0.04416	-4.94	-0.3572	38	11	enet	0.053	9.9e-06	 0.2921	0.7702
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000128891.11_chr15.wgt.RDat	C15orf57	15	40528682	40565057	0.1029	rs7173954	 3.18	rs3803357	0.06893	 5.59	 2.6381	53	 8	enet	0.085	2.5e-08	 1.6977	0.0896
