PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000174721.9_chr10.wgt.RDat	FGFBP3	10	91906588	91909483	0.1003	rs1891275	-1.55	rs11186734	 3.64e-02	  4.32	-0.8699	 27	 7	enet	0.069	5.3e-07	-0.6787	0.4973
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000067082.9_chr10.wgt.RDat	KLF6	10	3775995	3785281	0.1021	NA	   NA	NA	       NA	    NA	     NA	 87	 0	enet	0.022	0.0035	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107890.12_chr10.wgt.RDat	ANKRD26	10	26991913	27100492	0.0705	rs17747622	 2.21	rs17748862	 2.74e-03	  3.45	-0.2198	 40	 5	enet	0.0095	0.04	-0.4355	0.6632
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165646.7_chr10.wgt.RDat	SLC18A2	10	117241092	117279430	0.3280	NA	   NA	NA	       NA	    NA	     NA	 83	 0	top1	0.35	7e-34	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181192.7_chr10.wgt.RDat	DHTKD1	10	12068971	12123225	0.1807	NA	   NA	NA	       NA	    NA	     NA	 80	 0	enet	0.092	6.2e-09	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122378.9_chr10.wgt.RDat	FAM213A	10	80407828	80432997	0.1208	NA	   NA	NA	       NA	    NA	     NA	 68	 0	enet	0.012	0.026	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107902.9_chr10.wgt.RDat	LHPP	10	124461833	124614141	0.1162	rs7074951	-2.47	rs11245061	 4.49e-02	  4.70	-1.0495	 74	 1	top1	0.045	4.6e-05	-1.0495	0.2940
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000214435.3_chr10.wgt.RDat	AS3MT	10	102869515	102869593	0.0618	rs11818627	-2.16	rs7089422	 6.66e-03	  2.54	-0.2787	 35	 1	top1	0.0067	0.071	-0.2787	0.7805
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107959.9_chr10.wgt.RDat	PITRM1	10	3137727	3172811	0.1237	NA	   NA	NA	       NA	    NA	     NA	103	 0	enet	0.06	2.9e-06	     NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000198105.7_chr10.wgt.RDat	ZNF248	10	37802822	37858106	0.0575	rs7895895	-1.65	rs7086522	 6.04e-03	  2.99	 1.1899	 21	 4	lasso	0.022	0.0037	 0.9075	0.3641
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000107521.13_chr10.wgt.RDat	HPS1	10	98416197	98446927	0.1100	rs1252895	 2.39	rs2147896	 2.37e-02	  4.03	 0.4132	 48	14	enet	0.048	2.5e-05	-0.5131	0.6079
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122863.5_chr10.wgt.RDat	CHST3	10	71964364	72013564	0.1720	rs10999896	 2.94	rs1245514	 7.13e-02	 -5.09	-0.2076	 76	12	enet	0.1	5.2e-10	 0.1730	0.8627
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000196372.7_chr10.wgt.RDat	ASB13	10	5638866	5666595	0.1451	rs4072069	-2.25	rs10905791	 6.98e-02	  5.10	-1.1643	 99	11	enet	0.072	2.9e-07	-1.2198	0.2226
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000165997.4_chr10.wgt.RDat	ARL5B	10	18659404	18681639	0.1625	rs2358291	 2.70	rs12784986	 8.25e-02	 -5.56	 0.2327	 66	 1	top1	0.083	3.8e-08	-0.2327	0.8160
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000181915.3_chr10.wgt.RDat	ADO	10	62804755	62808478	0.0629	rs7095913	 2.45	rs2176289	 1.72e-02	 -3.83	 0.2341	 53	 3	enet	0.018	0.0073	 0.4149	0.6782
