PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000216863.4_chr6.wgt.RDat	LY86-AS1	6	6348610	6622771	0.1818	rs12201343	-3.27	rs708059	 0.055057	 4.57	 1.9270	125	17	enet	0.065	9.9e-07	 1.5214	0.12815
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137267.4_chr6.wgt.RDat	TUBB2A	6	3153668	3157526	0.0807	rs4959774	 2.99	rs10458071	 0.048322	-4.38	 0.3442	 93	 1	top1	0.048	2.4e-05	-0.3442	0.73069
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000124787.9_chr6.wgt.RDat	RPP40	6	4994731	5004047	0.1517	rs9504350	 2.91	rs811259	 0.004020	-3.76	-0.7135	 72	24	enet	0.031	0.00061	 0.2376	0.81218
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000153989.7_chr6.wgt.RDat	NUS1	6	117675501	117710640	0.1284	rs3777958	 2.10	rs491902	-0.002592	-2.73	-1.4754	 49	42	enet	-0.00095	0.41	 0.0793	0.93683
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000146281.5_chr6.wgt.RDat	PM20D2	6	89146049	89165565	0.1885	NA	   NA	NA	       NA	   NA	     NA	 40	 0	lasso	0.11	9.4e-11	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111962.7_chr6.wgt.RDat	UST	6	148747327	149076990	0.1736	rs17712470	-1.98	rs9485313	-0.001671	-3.22	-0.3721	101	38	enet	0.02	0.0048	 0.9457	0.34429
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000047932.9_chr6.wgt.RDat	GOPC	6	117560268	117602528	0.2067	rs9387540	-2.52	rs11968450	 0.000202	 3.68	-1.5713	 45	21	enet	0.02	0.005	 0.6861	0.49264
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000135541.15_chr6.wgt.RDat	AHI1	6	135283531	135497249	0.2583	rs6930773	-2.09	rs9402717	 0.218344	-8.77	 0.0689	 31	16	enet	0.23	4.7e-21	 0.2102	0.83348
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000007944.10_chr6.wgt.RDat	MYLIP	6	16129124	16148248	0.1507	rs6933491	-3.64	rs9396643	 0.018934	 3.81	 0.3950	 85	27	enet	0.061	2.2e-06	 1.0170	0.30914
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000146221.8_chr6.wgt.RDat	TCTE1	6	44282109	44297721	0.0975	rs1361725	-2.98	rs325001	-0.001572	 3.29	-0.6575	 96	 6	lasso	-0.00052	0.37	-0.5556	0.57848
