PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000182628.7_chr17.wgt.RDat	SKA2	17	59109950	59155269	0.1099	NA	    NA	NA	       NA	   NA	      NA	 23	 0	enet	0.015	0.013	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000159202.11_chr17.wgt.RDat	UBE2Z	17	48908368	48929056	0.0744	NA	    NA	NA	       NA	   NA	      NA	 45	 0	top1	0.062	1.7e-06	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000108592.9_chr17.wgt.RDat	FTSJ3	17	63819432	63829202	0.3061	rs11079520	 2.085	rs721575	 0.236483	-9.05	-0.69802	 32	 1	top1	0.24	6.4e-22	 0.69802	0.48516
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000141698.10_chr17.wgt.RDat	NT5C3B	17	41825082	41836271	0.4144	NA	    NA	NA	       NA	   NA	      NA	 43	 0	lasso	0.34	3.1e-33	      NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000176681.9_chr17.wgt.RDat	LRRC37A	17	46292732	46337794	0.2542	rs7226263	-0.940	rs17692129	 0.129991	-7.06	 0.48263	 10	10	enet	0.23	1.4e-21	 0.09279	0.92607
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000136492.3_chr17.wgt.RDat	BRIP1	17	61681265	61863521	0.0651	rs9905140	-3.155	rs2048718	-0.002268	 3.06	-0.53160	 35	 5	lasso	-0.0022	0.61	-2.07488	0.03800
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171298.8_chr17.wgt.RDat	GAA	17	80101555	80119879	0.1425	rs8064780	 3.068	rs2361710	 0.051847	-5.38	 0.06693	 81	13	enet	0.13	4.7e-12	-1.20733	0.22730
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000070540.7_chr17.wgt.RDat	WIPI1	17	68425929	68457513	0.0980	rs740452	 2.568	rs10852738	 0.002743	-3.28	-1.88094	 57	 8	enet	0.019	0.0065	 1.34271	0.17936
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000087191.7_chr17.wgt.RDat	PSMC5	17	63829493	63832019	0.0598	rs11079520	 2.085	rs721575	 0.032613	-4.31	-0.69802	 32	 2	lasso	0.048	2.7e-05	 0.88733	0.37490
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000185105.4_chr17.wgt.RDat	MYADML2	17	81947058	81947233	0.1181	NA	    NA	NA	       NA	   NA	      NA	 39	 0	top1	0.08	6.1e-08	      NA	     NA
