PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137501.11_chr11.wgt.RDat	SYTL2	11	85694223	85811141	0.0703	rs4944560	 1.93	rs17743946	 0.023046	 4.06	 0.93562	 31	 6	enet	0.028	0.0012	 1.0700	0.2846
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000149591.11_chr11.wgt.RDat	TAGLN	11	117199320	117203884	0.1358	rs2186761	 2.73	rs10892074	 0.010236	 3.91	 2.02548	 59	 3	lasso	0.024	0.0026	 1.8176	0.0691
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000246174.2_chr11.wgt.RDat	KCTD21-AS1	11	78139770	78175323	0.3582	rs10899426	-2.06	rs9651740	 0.220973	 8.85	 0.31244	 24	18	enet	0.28	2.8e-26	 0.2989	0.7650
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000156599.6_chr11.wgt.RDat	ZDHHC5	11	57667746	57701187	0.0968	rs11570210	 1.56	rs1783978	 0.048026	-4.35	-0.77619	 30	 8	enet	0.062	1.8e-06	 0.4212	0.6736
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000148926.5_chr11.wgt.RDat	ADM	11	10304679	10307397	0.0955	rs1450270	-2.45	rs11822548	-0.001477	 3.04	 0.36595	 66	 9	enet	0.0021	0.19	-0.0779	0.9379
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000166002.2_chr11.wgt.RDat	SMCO4	11	93478471	93543508	0.1421	rs629580	-2.20	rs1598546	 0.036510	 4.53	 0.48561	 39	16	enet	0.064	1.3e-06	 0.2027	0.8394
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000110375.2_chr11.wgt.RDat	UPK2	11	118951203	118958559	0.1161	rs10790254	-2.33	rs10790254	-0.002841	 3.36	-2.33383	 44	19	enet	0.012	0.026	-0.5652	0.5719
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000135362.9_chr11.wgt.RDat	PRR5L	11	36296287	36465204	0.0862	rs262418	 2.60	rs870716	 0.000320	-3.27	 0.56025	 76	23	enet	0.011	0.029	 0.2303	0.8179
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000137714.2_chr11.wgt.RDat	FDX1	11	110429882	110464881	0.0670	rs226129	 2.76	rs7930181	 0.053891	 4.63	 0.11811	 38	 1	top1	0.054	8.6e-06	 0.1181	0.9060
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000152219.4_chr11.wgt.RDat	ARL14EP	11	30323050	30338227	0.0998	rs10835606	-2.20	rs16925531	 0.026075	-4.40	 0.77007	 34	 6	enet	0.088	1.4e-08	 0.9546	0.3398
