PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000157224.8_chr7.wgt.RDat	CLDN12	7	90383720	90513402	0.0627	NA	   NA	NA	       NA	   NA	     NA	 39	 0	lasso	0.015	0.014	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000164692.12_chr7.wgt.RDat	COL1A2	7	94394560	94431232	0.1036	rs17165909	-1.98	rs2521205	 0.026756	 3.90	-0.1292	 43	18	enet	0.061	2.3e-06	 0.000117	0.9999
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000254959.1_chr7.wgt.RDat	INMT-FAM188B	7	30766344	30766561	0.1132	NA	   NA	NA	       NA	   NA	     NA	 70	 0	enet	0.024	0.0025	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000198742.5_chr7.wgt.RDat	SMURF1	7	99027437	99144100	0.0867	rs6465710	 1.74	rs2056659	 0.014103	 3.79	 0.0798	 30	10	enet	0.053	9.7e-06	 0.574724	0.5655
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000135249.3_chr7.wgt.RDat	RINT1	7	105532084	105563947	0.0780	rs647632	 2.01	rs3779208	 0.000466	-3.12	 0.2527	 72	15	enet	0.016	0.012	-1.686264	0.0917
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000106615.5_chr7.wgt.RDat	RHEB	7	151466011	151520120	0.1197	rs35708520	-3.93	rs2063995	 0.012417	-4.18	 0.3458	100	10	enet	0.04	0.00012	-1.145062	0.2522
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000184903.5_chr7.wgt.RDat	IMMP2L	7	110663053	111562517	0.0853	rs3757644	-1.25	rs1859744	 0.025633	-4.29	 0.8053	 29	 3	lasso	0.052	1.2e-05	-0.628673	0.5296
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000133574.4_chr7.wgt.RDat	GIMAP4	7	150567276	150573953	0.0803	rs3757423	-3.03	rs4272282	 0.025665	 4.48	-0.6394	 49	 2	lasso	0.028	0.001	-0.804411	0.4212
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000214309.3_chr7.wgt.RDat	MBLAC1	7	100126693	100128495	0.1370	NA	   NA	NA	       NA	   NA	     NA	 32	 0	top1	0.15	6.5e-14	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000240583.5_chr7.wgt.RDat	AQP1	7	30913290	30921838	0.1266	NA	   NA	NA	       NA	   NA	     NA	 71	 0	top1	0.088	1.3e-08	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000105928.9_chr7.wgt.RDat	DFNA5	7	24698352	24769625	0.2887	rs17149516	 2.26	rs4719773	 0.094016	 6.15	-1.4061	 64	27	enet	0.17	2e-15	-1.615692	0.1062
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000132436.7_chr7.wgt.RDat	FIGNL1	7	50444132	50450390	0.0829	rs10480959	 2.85	rs10499694	 0.025489	 5.16	 0.3738	 61	 7	enet	0.041	1e-04	 0.838203	0.4019
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000136235.10_chr7.wgt.RDat	GPNMB	7	23235966	23275108	0.1150	rs2112035	-2.34	rs2268748	 0.121997	 6.68	-1.4882	 42	 1	top1	0.12	1.8e-11	-1.488220	0.1367
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000188707.4_chr7.wgt.RDat	ZBED6CL	7	150329848	150332719	0.1709	NA	   NA	NA	       NA	   NA	     NA	 42	 0	enet	0.12	1.2e-11	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000171115.3_chr7.wgt.RDat	GIMAP8	7	150450629	150479392	0.0979	rs3757423	-3.03	rs7795079	 0.032984	 4.44	 1.1913	 44	14	enet	0.057	5.1e-06	-0.260740	0.7943
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000261455.1_chr7.wgt.RDat	LINC01003	7	152463785	152465549	0.0990	rs10230043	 2.54	rs17173373	 0.068708	 5.30	-0.7778	 49	 1	top1	0.069	5.3e-07	-0.777801	0.4367
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000155530.2_chr7.wgt.RDat	LRGUK	7	134127298	134264591	0.1515	rs13225343	-2.21	rs12668057	 0.018130	-3.84	 1.8867	 37	19	enet	0.068	6.4e-07	-0.444524	0.6567
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000146707.9_chr7.wgt.RDat	POMZP3	7	76609985	76627261	0.7216	NA	   NA	NA	       NA	   NA	     NA	 24	 0	enet	0.62	2.5e-73	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000188186.6_chr7.wgt.RDat	LAMTOR4	7	100148906	100154209	0.0725	NA	   NA	NA	       NA	   NA	     NA	 30	 0	enet	0.00029	0.3	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000186480.8_chr7.wgt.RDat	INSIG1	7	155297775	155310235	0.1239	rs11543936	 3.35	rs17837556	-0.000199	 3.24	-0.3320	 96	20	enet	0.042	7.6e-05	-0.453718	0.6500
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000078319.7_chr7.wgt.RDat	PMS2P1	7	100320991	100341908	0.0627	NA	   NA	NA	       NA	   NA	     NA	 32	 0	enet	-0.0019	0.56	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000188191.8_chr7.wgt.RDat	PRKAR1B	7	549196	727650	0.3418	NA	   NA	NA	       NA	   NA	     NA	 35	 0	enet	0.19	4.5e-17	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000105971.9_chr7.wgt.RDat	CAV2	7	116287379	116508541	0.5572	NA	   NA	NA	       NA	   NA	     NA	 35	 0	enet	0.51	8.4e-55	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000213214.3_chr7.wgt.RDat	ARHGEF35	7	144186082	144294137	0.1006	NA	   NA	NA	       NA	   NA	     NA	 31	 0	top1	0.09	9.5e-09	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000122674.8_chr7.wgt.RDat	CCZ1	7	5898733	5924814	0.0757	NA	   NA	NA	       NA	   NA	     NA	 57	 0	top1	0.055	6.5e-06	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000075213.5_chr7.wgt.RDat	SEMA3A	7	83955776	84492724	0.0963	rs12536464	-1.62	rs12707628	 0.023360	-2.87	-0.4972	 22	 1	top1	0.023	0.0027	 0.497191	0.6191
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000127952.11_chr7.wgt.RDat	STYXL1	7	75996337	76048004	0.1005	NA	   NA	NA	       NA	   NA	     NA	 43	 0	lasso	0.018	0.0078	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000133624.9_chr7.wgt.RDat	ZNF767P	7	149547153	149624752	0.0780	NA	   NA	NA	       NA	   NA	     NA	 51	 0	enet	0.016	0.011	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000086232.7_chr7.wgt.RDat	EIF2AK1	7	6026434	6059230	0.2042	NA	   NA	NA	       NA	   NA	     NA	 49	 0	enet	0.14	7.7e-13	       NA	    NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000121716.11_chr7.wgt.RDat	PILRB	7	100336113	100359537	0.1412	NA	   NA	NA	       NA	   NA	     NA	 32	 0	enet	0.059	3.1e-06	       NA	    NA
