PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139410.10_chr12.wgt.RDat	SDSL	12	113422236	113438276	0.1438	rs11066476	 2.76	rs12820985	 0.061063	 5.13	 1.02683	 72	 1	top1	0.061	2.2e-06	 1.0268	0.30450
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111666.5_chr12.wgt.RDat	CHPT1	12	101696946	101744140	0.2804	rs2695284	-3.09	rs2695284	 0.248050	-9.45	-3.08867	 56	 1	top1	0.25	4.7e-23	 3.0887	0.00201
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000089250.13_chr12.wgt.RDat	NOS1	12	117208141	117452170	0.1148	rs11068610	 3.18	rs3741480	-0.001163	 3.76	-0.66460	 99	 1	top1	-0.0012	0.44	-0.6646	0.50631
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000166896.3_chr12.wgt.RDat	XRCC6BP1	12	57941540	57957269	0.2070	NA	   NA	NA	       NA	   NA	      NA	 28	 0	enet	0.17	1.1e-15	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111328.2_chr12.wgt.RDat	CDK2AP1	12	123260980	123272334	0.1444	NA	   NA	NA	       NA	   NA	      NA	 23	 0	lasso	0.12	3.5e-11	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000111057.6_chr12.wgt.RDat	KRT18	12	52948870	52952901	0.0887	NA	   NA	NA	       NA	   NA	      NA	 68	 0	top1	0.0025	0.17	     NA	     NA
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000184752.8_chr12.wgt.RDat	NDUFA12	12	94897054	95003770	0.1449	rs11107574	 2.62	rs7135351	 0.083923	 5.51	 0.25357	 84	 8	enet	0.12	1.7e-11	 0.8450	0.39814
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000139044.6_chr12.wgt.RDat	B4GALNT3	12	460363	563509	0.6554	rs758791	-1.88	rs756502	 0.339748	10.86	-0.59968	 72	 5	lasso	0.6	2.1e-69	 0.4176	0.67626
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000257218.1_chr12.wgt.RDat	GATC	12	120446437	120455030	0.0935	rs11065270	 2.05	rs2076022	 0.011497	 3.64	 0.42942	 38	 9	enet	0.055	7.1e-06	 0.9591	0.33752
NA	/Users/yiting/Desktop/cap3/out/compute_weights_out2/ENSG00000255733.1_chr12.wgt.RDat	IFNG-AS1	12	67989444	68234686	0.2425	rs7979999	-3.94	rs7975682	 0.133007	 6.85	-0.06861	 87	21	enet	0.21	8.3e-20	 0.1944	0.84588
